run_id,category,report,task,configuration,production_code_additions,code_measure_source,production_source_files,passed,checks,success_rate,centered_log1p_additions,code_size_z
abs-stepped-slices-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,abs-stepped-slices,tura-direct,246,git-diff-production-additions,ast/ast.go;evaluator/evaluator.go;parser/parser.go,1,1,1.0,-0.014020780818273515,-0.04169047334821893
actionlint-action-pinning-lint-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,actionlint-action-pinning-lint,codex-cli-medium,352,git-diff-production-additions,command.go;config.go;linter.go;rule_action_pinning.go,1,1,1.0,-0.027627326770163663,-0.08214922872860893
actionlint-action-pinning-lint-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,actionlint-action-pinning-lint,tura-balanced,383,git-diff-production-additions,command.go;config.go;linter.go;rule_action_pinning.go,1,1,1.0,0.056547168884266696,0.16814172247912293
actionlint-action-pinning-lint-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,actionlint-action-pinning-lint,tura-direct,313,git-diff-production-additions,command.go;config.go;linter.go;rule_action_pinning.go,0,1,0.0,-0.1447023977952071,-0.4302692936217877
awilix-async-container-initialization-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,awilix-async-container-initialization,codex-cli-medium,336,git-diff-production-additions,src/awilix.ts;src/container.ts;src/errors.ts;src/resolvers.ts,1,1,1.0,-0.18865478863191232,-0.5609607296065774
awilix-async-container-initialization-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,awilix-async-container-initialization,tura-balanced,464,git-diff-production-additions,src/awilix.ts;src/container.ts;src/errors.ts;src/resolvers.ts,1,1,1.0,0.133299686603082,0.39636359085000245
awilix-async-container-initialization-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,awilix-async-container-initialization,tura-direct,411,git-diff-production-additions,src/awilix.ts;src/container.ts;src/errors.ts;src/resolvers.ts,1,1,1.0,0.012285630365252764,0.036531042881797926
bandit-incremental-cache-control-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,bandit-incremental-cache-control,codex-cli-medium,573,git-diff-production-additions,bandit/cli/main.py;bandit/core/cache.py;bandit/core/manager.py;bandit/formatters/json.py,0,1,0.0,0.08268729490748239,0.24586879356132765
bandit-incremental-cache-control-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,bandit-incremental-cache-control,tura-balanced,520,git-diff-production-additions,bandit/cli/main.py;bandit/core/incremental.py;bandit/core/manager.py;bandit/formatters/json.py;bandit/formatters/screen.py;bandit/formatters/text.py,1,1,1.0,-0.014192059658717504,-0.0421997670905002
bandit-incremental-cache-control-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,bandit-incremental-cache-control,tura-direct,446,git-diff-production-additions,bandit/cli/main.py;bandit/core/cache.py;bandit/core/manager.py;bandit/formatters/json.py,1,1,1.0,-0.1673835067985152,-0.49771105615031014
boa-hierarchical-evaluation-cancellation-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,boa-hierarchical-evaluation-cancellation,codex-cli-medium,579,git-diff-production-additions,core/engine/src/context/mod.rs;core/engine/src/error/mod.rs;core/engine/src/evaluation.rs;core/engine/src/job.rs;core/engine/src/lib.rs;core/engine/src/module/mod.rs;core/engine/src/script.rs;core/engine/src/vm/mod.rs,0,1,0.0,0.3593361667163535,1.0684779311302293
boa-hierarchical-evaluation-cancellation-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,boa-hierarchical-evaluation-cancellation,tura-balanced,425,git-diff-production-additions,core/engine/src/builtins/promise/mod.rs;core/engine/src/context/mod.rs;core/engine/src/evaluation.rs;core/engine/src/job.rs;core/engine/src/lib.rs;core/engine/src/module/mod.rs;core/engine/src/script.rs;core/engine/src/vm/mod.rs,1,1,1.0,0.05074740944525935,0.1508962695010062
boa-hierarchical-evaluation-cancellation-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,boa-hierarchical-evaluation-cancellation,tura-direct,123,git-diff-production-additions,core/engine/src/evaluation.rs,0,1,0.0,-1.1834103712190744,-3.518843863318443
csstree-shorthand-expansion-compression-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,csstree-shorthand-expansion-compression,codex-cli-medium,811,git-diff-production-additions,lib/__tests/lexer-shorthand.js;lib/lexer/Lexer.js;lib/lexer/shorthand.js,1,1,1.0,-0.0036809982205339153,-0.010945364612504335
csstree-shorthand-expansion-compression-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,csstree-shorthand-expansion-compression,tura-balanced,850,git-diff-production-additions,lib/__tests/lexer-shorthand.js;lib/lexer/Lexer.js;lib/lexer/shorthand.js,1,1,1.0,0.043230790191162605,0.12854577285297306
csstree-shorthand-expansion-compression-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,csstree-shorthand-expansion-compression,tura-direct,765,git-diff-production-additions,lib/__tests/lexer.js;lib/lexer/Lexer.js;lib/lexer/shorthand.js,1,1,1.0,-0.061999168641620805,-0.18435311994154016
dasel-html-document-format-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,dasel-html-document-format,codex-cli-medium,792,git-diff-production-additions,cmd/dasel/main.go;parsing/html/html.go;parsing/html/reader.go;parsing/html/writer.go,0,1,0.0,0.05446101139711601,0.16193858056816104
dasel-html-document-format-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,dasel-html-document-format,tura-balanced,757,git-diff-production-additions,cmd/dasel/main.go;parsing/html/html.go;parsing/html/reader.go;parsing/html/tokenizer.go;parsing/html/writer.go,1,1,1.0,0.009321175404640059,0.027716303379819323
dasel-html-document-format-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,dasel-html-document-format,tura-direct,723,git-diff-production-additions,cmd/dasel/main.go;parsing/html/html.go;parsing/html/reader.go;parsing/html/writer.go,0,1,0.0,-0.03657081785201566,-0.10874249635190932
dynamodb-toolbox-conditional-attribute-requirements-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,dynamodb-toolbox-conditional-attribute-requirements,codex-cli-medium,626,git-diff-production-additions,src/entity/actions/update/requiredIf.ts;src/entity/actions/update/updateItemParams/updateItemParams.ts;src/entity/actions/updateAttributes/updateAttributesParams/updateAttributesParams.ts;src/schema/actions/dto/getSchemaDTO/any.ts;src/schema/actions/dto/getSchemaDTO/anyOf.ts;src/schema/actions/dto/getSchemaDTO/list.ts;src/schema/actions/dto/getSchemaDTO/map.ts;src/schema/actions/dto/getSchemaDTO/primitive.ts;src/schema/actions/dto/getSchemaDTO/record.ts;src/schema/actions/dto/getSchemaDTO/set.ts;src/schema/actions/dto/types.ts;src/schema/actions/format/item.ts;src/schema/actions/format/map.ts;src/schema/actions/fromDTO/fromSchemaDTO/anyOf.ts;src/schema/actions/jsonSchemer/formattedValue/item.ts;src/schema/actions/jsonSchemer/formattedValue/map.ts;src/schema/actions/parse/item.ts;src/schema/actions/parse/map.ts;src/schema/actions/parse/utils.ts;src/schema/actions/zodSchemer/formatter/item.ts;src/schema/actions/zodSchemer/formatter/map.ts;src/schema/actions/zodSchemer/formatter/utils.ts;src/schema/actions/zodSchemer/parser/item.ts;src/schema/actions/zodSchemer/parser/map.ts;src/schema/actions/zodSchemer/parser/utils.ts;src/schema/actions/zodSchemer/requiredIf.ts;src/schema/any/schema_.ts;src/schema/anyOf/schema_.ts;src/schema/binary/schema_.ts;src/schema/boolean/schema_.ts;src/schema/item/errors.ts;src/schema/item/schema.ts;src/schema/list/schema_.ts;src/schema/map/schema.ts;src/schema/map/schema_.ts;src/schema/null/schema_.ts;src/schema/number/schema_.ts;src/schema/record/schema_.ts;src/schema/set/schema_.ts;src/schema/string/schema_.ts;src/schema/types/decodedValue.ts;src/schema/types/formattedValue.ts;src/schema/types/index.ts;src/schema/types/inputValue.ts;src/schema/types/schemaProps.ts;src/schema/types/transformedValue.ts;src/schema/types/validValue.ts;src/schema/utils/checkSchemaProps.ts;src/schema/utils/requiredIf.ts,1,1,1.0,0.04235160609771338,0.1259315389175597
dynamodb-toolbox-conditional-attribute-requirements-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,dynamodb-toolbox-conditional-attribute-requirements,tura-balanced,583,git-diff-production-additions,src/entity/actions/transactUpdate/updateTransaction.ts;src/entity/actions/update/updateItemParams/requiredIf.ts;src/entity/actions/update/updateItemParams/updateItemParams.ts;src/schema/actions/dto/getSchemaDTO/any.ts;src/schema/actions/dto/getSchemaDTO/anyOf.ts;src/schema/actions/dto/getSchemaDTO/list.ts;src/schema/actions/dto/getSchemaDTO/map.ts;src/schema/actions/dto/getSchemaDTO/primitive.ts;src/schema/actions/dto/getSchemaDTO/record.ts;src/schema/actions/dto/getSchemaDTO/set.ts;src/schema/actions/dto/getSchemaDTO/utils.ts;src/schema/actions/dto/types.ts;src/schema/actions/fromDTO/fromSchemaDTO/anyOf.ts;src/schema/actions/jsonSchemer/formattedValue/item.ts;src/schema/actions/jsonSchemer/formattedValue/map.ts;src/schema/actions/jsonSchemer/formattedValue/requiredIf.ts;src/schema/actions/parse/item.ts;src/schema/actions/parse/map.ts;src/schema/actions/zodSchemer/formatter/item.ts;src/schema/actions/zodSchemer/formatter/map.ts;src/schema/actions/zodSchemer/parser/item.ts;src/schema/actions/zodSchemer/parser/map.ts;src/schema/actions/zodSchemer/utils.ts;src/schema/any/schema_.ts;src/schema/anyOf/schema_.ts;src/schema/binary/schema_.ts;src/schema/boolean/schema_.ts;src/schema/item/schema.ts;src/schema/list/schema_.ts;src/schema/map/schema.ts;src/schema/map/schema_.ts;src/schema/null/schema_.ts;src/schema/number/schema_.ts;src/schema/record/schema_.ts;src/schema/set/schema_.ts;src/schema/string/schema_.ts;src/schema/types/index.ts;src/schema/types/schemaProps.ts;src/schema/utils/checkSchemaProps.ts;src/schema/utils/requiredIf.ts,0,1,0.0,-0.028693951706980414,-0.08532081375495414
dynamodb-toolbox-conditional-attribute-requirements-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,dynamodb-toolbox-conditional-attribute-requirements,tura-direct,129,git-diff-production-additions,src/schema/item/schema.ts;src/schema/map/schema.ts;src/schema/types/schemaProps.ts;src/schema/utils/checkSchemaProps.ts;src/schema/utils/requiredIf.ts,0,1,0.0,-1.5310604840796254,-4.552573578701214
fd-deterministic-multi-key-sorting-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,fd-deterministic-multi-key-sorting,codex-cli-medium,409,git-diff-production-additions,src/cli.rs;src/config.rs;src/main.rs;src/sort.rs;src/walk.rs,1,1,1.0,0.0,0.0
fd-deterministic-multi-key-sorting-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,fd-deterministic-multi-key-sorting,tura-balanced,412,git-diff-production-additions,src/cli.rs;src/config.rs;src/main.rs;src/sort.rs;src/walk.rs,1,1,1.0,0.007290433262679308,0.021677937739285415
fd-deterministic-multi-key-sorting-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,fd-deterministic-multi-key-sorting,tura-direct,370,git-diff-production-additions,src/cli.rs;src/config.rs;src/main.rs;src/sort.rs;src/walk.rs,1,1,1.0,-0.09995509709091888,-0.2972142111983122
happy-dom-abort-pending-body-reads-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,happy-dom-abort-pending-body-reads,codex-cli-medium,89,git-diff-production-additions,packages/happy-dom/src/PropertySymbol.ts;packages/happy-dom/src/fetch/Request.ts;packages/happy-dom/src/fetch/Response.ts;packages/happy-dom/src/fetch/multipart/MultipartFormDataParser.ts;packages/happy-dom/src/fetch/utilities/FetchBodyUtility.ts,1,1,1.0,-0.46961767785644426,-1.3963974999886926
happy-dom-abort-pending-body-reads-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,happy-dom-abort-pending-body-reads,tura-balanced,147,git-diff-production-additions,packages/happy-dom/src/fetch/Request.ts;packages/happy-dom/src/fetch/Response.ts;packages/happy-dom/src/fetch/multipart/MultipartFormDataParser.ts;packages/happy-dom/src/fetch/utilities/FetchBodyUtility.ts,1,1,1.0,0.027784925577405417,0.08261784520283981
happy-dom-abort-pending-body-reads-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,happy-dom-abort-pending-body-reads,tura-direct,107,git-diff-production-additions,packages/happy-dom/src/PropertySymbol.ts;packages/happy-dom/src/fetch/Request.ts;packages/happy-dom/src/fetch/Response.ts;packages/happy-dom/src/fetch/multipart/MultipartFormDataParser.ts;packages/happy-dom/src/fetch/utilities/FetchBodyUtility.ts,1,1,1.0,-0.28729612106248936,-0.8542684914232382
katex-multicolumn-array-spans-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,katex-multicolumn-array-spans,codex-cli-medium,237,git-diff-production-additions,src/Parser.ts;src/environments/array.ts;src/parseNode.ts,0,1,0.0,-0.020756898346216524,-0.06172016583889431
katex-multicolumn-array-spans-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,katex-multicolumn-array-spans,tura-balanced,300,git-diff-production-additions,src/domTree.ts;src/environments/array.ts;src/parseNode.ts,1,1,1.0,0.21408269273118385,0.6365700249726457
katex-multicolumn-array-spans-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,katex-multicolumn-array-spans,tura-direct,234,git-diff-production-additions,src/environments/array.ts;src/parseNode.ts,1,1,1.0,-0.033442057873532605,-0.09943919961069517
langchain-request-coalescing-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,langchain-request-coalescing,codex-cli-medium,721,git-diff-production-additions,libs/core/langchain_core/runnables/__init__.py;libs/core/langchain_core/runnables/base.py;libs/core/langchain_core/runnables/coalesce.py,1,1,1.0,-0.0979187741771268,-0.29115925125947834
langchain-request-coalescing-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,langchain-request-coalescing,tura-balanced,744,git-diff-production-additions,libs/core/langchain_core/runnables/__init__.py;libs/core/langchain_core/runnables/base.py;libs/core/langchain_core/runnables/coalesce.py,0,1,0.0,-0.06655969469039302,-0.19791374057704686
langchain-request-coalescing-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,langchain-request-coalescing,tura-direct,755,git-diff-production-additions,libs/core/langchain_core/runnables/__init__.py;libs/core/langchain_core/runnables/base.py;libs/core/langchain_core/runnables/coalesce.py,1,1,1.0,-0.05190253689041935,-0.15433101472599925
narwhals-rolling-window-suite-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,narwhals-rolling-window-suite,codex-cli-medium,578,git-diff-production-additions,narwhals/_arrow/series.py;narwhals/_compliant/column.py;narwhals/_compliant/expr.py;narwhals/_dask/expr.py;narwhals/_duckdb/expr.py;narwhals/_pandas_like/expr.py;narwhals/_pandas_like/series.py;narwhals/_polars/expr.py;narwhals/_polars/series.py;narwhals/_sql/expr.py;narwhals/_utils.py;narwhals/expr.py;narwhals/series.py,1,1,1.0,0.0,0.0
narwhals-rolling-window-suite-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,narwhals-rolling-window-suite,tura-balanced,578,git-diff-production-additions,narwhals/_arrow/series.py;narwhals/_compliant/column.py;narwhals/_compliant/expr.py;narwhals/_dask/expr.py;narwhals/_duckdb/expr.py;narwhals/_pandas_like/expr.py;narwhals/_pandas_like/series.py;narwhals/_polars/expr.py;narwhals/_polars/series.py;narwhals/_sql/expr.py;narwhals/_utils.py;narwhals/expr.py;narwhals/series.py,1,1,1.0,0.0,0.0
narwhals-rolling-window-suite-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,narwhals-rolling-window-suite,tura-direct,487,git-diff-production-additions,narwhals/_arrow/series.py;narwhals/_compliant/column.py;narwhals/_compliant/expr.py;narwhals/_dask/expr.py;narwhals/_duckdb/expr.py;narwhals/_pandas_like/expr.py;narwhals/_pandas_like/series.py;narwhals/_polars/expr.py;narwhals/_polars/series.py;narwhals/_sql/expr.py;narwhals/_utils.py;narwhals/expr.py;narwhals/series.py,1,1,1.0,-0.17098707171984806,-0.5084261746061668
numba-stencil-boundary-modes-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,numba-stencil-boundary-modes,codex-cli-medium,189,git-diff-production-additions,numba/stencils/stencil.py;numba/stencils/stencilparfor.py,1,1,1.0,-0.007833058372200163,-0.023291421179313918
numba-stencil-boundary-modes-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,numba-stencil-boundary-modes,tura-balanced,192,git-diff-production-additions,numba/core/inline_closurecall.py;numba/stencils/stencil.py;numba/stencils/stencilparfor.py;setup.py,1,1,1.0,0.007833058372199275,0.023291421179311277
numba-stencil-boundary-modes-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,numba-stencil-boundary-modes,tura-direct,189,git-diff-production-additions,numba/core/inline_closurecall.py;numba/stencils/stencil.py;numba/stencils/stencilparfor.py,1,1,1.0,-0.007833058372200163,-0.023291421179313918
pest-character-class-coalescing-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,pest-character-class-coalescing,codex-cli-medium,534,git-diff-production-additions,generator/src/generator.rs;grammars/src/lib.rs;meta/src/optimizer/coalescer.rs;meta/src/optimizer/mod.rs;vm/src/lib.rs,0,1,0.0,0.10054268683948298,0.2989613959713793
pest-character-class-coalescing-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,pest-character-class-coalescing,tura-balanced,576,git-diff-production-additions,generator/src/generator.rs;grammars/src/lib.rs;meta/src/optimizer/char_class.rs;meta/src/optimizer/mod.rs;pest/src/error.rs;vm/src/lib.rs,0,1,0.0,0.1761182064515765,0.5236834872017991
pest-character-class-coalescing-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,pest-character-class-coalescing,tura-direct,496,git-diff-production-additions,generator/src/generator.rs;grammars/src/lib.rs;meta/src/optimizer/coalescer.rs;meta/src/optimizer/mod.rs;vm/src/lib.rs,0,1,0.0,0.026865966040105604,0.07988533988844555
quill-shared-toolbar-focus-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,quill-shared-toolbar-focus,codex-cli-medium,325,git-diff-production-additions,packages/quill/src/modules/toolbar.ts;packages/quill/src/themes/base.ts;packages/quill/src/themes/snow.ts;packages/quill/src/ui/picker.ts,0,1,0.0,-0.04791335569589705,-0.14246927503924142
quill-shared-toolbar-focus-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,quill-shared-toolbar-focus,tura-balanced,358,git-diff-production-additions,packages/quill/src/core/emitter.ts;packages/quill/src/core/quill.ts;packages/quill/src/modules/toolbar.ts;packages/quill/src/modules/uploader.ts;packages/quill/src/themes/base.ts;packages/quill/src/ui/picker.ts,0,1,0.0,0.04851165142567382,0.14424829380430923
quill-shared-toolbar-focus-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,quill-shared-toolbar-focus,tura-direct,316,git-diff-production-additions,packages/quill/src/modules/toolbar.ts;packages/quill/src/modules/uploader.ts;packages/quill/src/themes/base.ts;packages/quill/src/themes/bubble.ts;packages/quill/src/themes/snow.ts;packages/quill/src/ui/picker.ts,0,1,0.0,-0.07590896318532447,-0.2257135781228476
testem-per-launcher-reports-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,testem-per-launcher-reports,codex-cli-medium,346,git-diff-production-additions,lib/config.js;lib/launcher.js;lib/reporters/tap_reporter.js;lib/reporters/xunit_reporter.js;lib/utils/report-file.js;lib/utils/reporter.js,1,1,1.0,0.15727898338347934,0.4676654852515789
testem-per-launcher-reports-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,testem-per-launcher-reports,tura-balanced,249,git-diff-production-additions,lib/config.js;lib/launcher.js;lib/reporters/tap_reporter.js;lib/reporters/xunit_reporter.js;lib/utils/report-file.js;lib/utils/reporter.js,1,1,1.0,-0.17058487870113392,-0.5072302627989094
testem-per-launcher-reports-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,testem-per-launcher-reports,tura-direct,262,git-diff-production-additions,lib/config.js;lib/launcher.js;lib/reporters/tap_reporter.js;lib/reporters/xunit_reporter.js;lib/utils/report-file.js;lib/utils/reporter.js,1,1,1.0,-0.11989176438561522,-0.35649543863313304
wasmi-trap-coredumps-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,wasmi-trap-coredumps,codex-cli-medium,747,git-diff-production-additions,crates/wasmi/src/coredump.rs;crates/wasmi/src/engine/code_map.rs;crates/wasmi/src/engine/config.rs;crates/wasmi/src/engine/executor/handler/mod.rs;crates/wasmi/src/engine/executor/handler/state.rs;crates/wasmi/src/engine/executor/mod.rs;crates/wasmi/src/engine/mod.rs;crates/wasmi/src/engine/resumable.rs;crates/wasmi/src/engine/translator/func/locals.rs;crates/wasmi/src/engine/translator/func/mod.rs;crates/wasmi/src/error.rs;crates/wasmi/src/instance/builder.rs;crates/wasmi/src/instance/mod.rs;crates/wasmi/src/lib.rs,0,1,0.0,0.10644757892493484,0.31651945848611396
wasmi-trap-coredumps-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,wasmi-trap-coredumps,tura-balanced,665,git-diff-production-additions,crates/wasmi/src/coredump.rs;crates/wasmi/src/engine/code_map.rs;crates/wasmi/src/engine/config.rs;crates/wasmi/src/engine/executor/handler/dispatch/mod.rs;crates/wasmi/src/engine/executor/handler/func.rs;crates/wasmi/src/engine/executor/handler/mod.rs;crates/wasmi/src/engine/executor/handler/state.rs;crates/wasmi/src/engine/executor/mod.rs;crates/wasmi/src/engine/mod.rs;crates/wasmi/src/engine/resumable.rs;crates/wasmi/src/engine/translator/func/layout.rs;crates/wasmi/src/engine/translator/func/locals.rs;crates/wasmi/src/engine/translator/func/mod.rs;crates/wasmi/src/error.rs;crates/wasmi/src/instance/builder.rs;crates/wasmi/src/instance/mod.rs;crates/wasmi/src/lib.rs;crates/wasmi/src/module/mod.rs,1,1,1.0,-0.009665728509153482,-0.02874082421121563
wasmi-trap-coredumps-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,wasmi-trap-coredumps,tura-direct,206,git-diff-production-additions,crates/wasmi/src/engine/code_map.rs;crates/wasmi/src/engine/config.rs;crates/wasmi/src/engine/executor/handler/state.rs;crates/wasmi/src/engine/translator/func/mod.rs;crates/wasmi/src/error.rs;crates/wasmi/src/instance/builder.rs;crates/wasmi/src/instance/mod.rs;crates/wasmi/src/lib.rs;crates/wasmi/src/module/mod.rs,0,1,0.0,-1.178236605784174,-3.5034597892950807
yaegi-go-embed-directives-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,yaegi-go-embed-directives,codex-cli-medium,382,git-diff-production-additions,internal/embedfs/embedfs.go;interp/ast.go;interp/cfg.go;interp/embed.go;stdlib/go1_21_embed.go;stdlib/stdlib.go,1,1,1.0,0.04570408530562098,0.13590005970675642
yaegi-go-embed-directives-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,yaegi-go-embed-directives,tura-balanced,318,git-diff-production-additions,internal/unsafe2/embed.go;interp/ast.go;interp/cfg.go;interp/embed.go;interp/program.go;interp/src.go;stdlib/go1_21_embed.go,1,1,1.0,-0.1371398010901803,-0.4077820840675717
yaegi-go-embed-directives-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,yaegi-go-embed-directives,tura-direct,356,git-diff-production-additions,interp/ast.go;interp/cfg.go;interp/embed.go;interp/interp.go,1,1,1.0,-0.024595122095385946,-0.0731330369901711
yjs-map-conflict-detection-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,yjs-map-conflict-detection,codex-cli-medium,368,git-diff-production-additions,src/index.js;src/internals.js;src/structs/Item.js;src/utils/Doc.js;src/utils/IdSet.js;src/utils/MapConflict.js;src/utils/Transaction.js;src/utils/encoding.js;src/ytype.js,1,1,1.0,0.14094479103911084,0.41909613526858486
yjs-map-conflict-detection-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,yjs-map-conflict-detection,tura-balanced,322,git-diff-production-additions,src/index.js;src/internals.js;src/structs/Item.js;src/utils/Doc.js;src/utils/IdSet.js;src/utils/MapConflict.js;src/utils/Transaction.js;src/utils/encoding.js;src/utils/updates.js;src/ytype.js,1,1,1.0,0.007800470221240197,0.0231945210525183
yjs-map-conflict-detection-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,yjs-map-conflict-detection,tura-direct,341,git-diff-production-additions,src/index.js;src/internals.js;src/structs/Item.js;src/utils/Doc.js;src/utils/MapConflict.js;src/utils/Transaction.js;src/utils/encoding.js;src/utils/updates.js;src/ytype.js,1,1,1.0,0.06495888406118855,0.19315376652585756
eza-codex-cli-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,eza,codex-cli-medium,1156,retained-workspace-production-source,eza_port.py,42,52,0.8076923076923077,0.18042242879753712,0.5364819945977072
eza-codex-cli-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,eza,codex-cli-medium,821,retained-workspace-production-source,eza_port.py,32,52,0.6153846153846154,-0.16142290333996012,-0.4799873371328701
eza-tura-balanced-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,eza,tura-balanced,1034,retained-workspace-production-source,eza_port.py,48,52,0.9230769230769231,0.06899340730332959,0.20515032976148218
eza-tura-balanced-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,eza,tura-balanced,966,retained-workspace-production-source,eza_port.py,45,52,0.8653846153846154,0.001035197057154491,0.0030781349399033207
eza-tura-direct-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,eza,tura-direct,961,retained-workspace-production-source,eza_port.py,37,52,0.7115384615384616,-0.004148847730433225,-0.012336504505227958
eza-tura-direct-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,eza,tura-direct,964,retained-workspace-production-source,compile_entrypoint.py;eza_port.py,46,52,0.8846153846153846,-0.0010351970571536029,-0.0030781349399006796
nushell-codex-cli-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,nushell,codex-cli-medium,,unrecoverable-untracked-source,,23,48,0.4791666666666667,,
nushell-codex-cli-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,nushell,codex-cli-medium,,unrecoverable-untracked-source,,36,48,0.75,,
nushell-tura-balanced-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,nushell,tura-balanced,880,retained-workspace-production-source,compat_verify.py;nushell_port.py,35,48,0.7291666666666666,-0.030812828151121074,-0.09162124474147124
nushell-tura-balanced-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,nushell,tura-balanced,1476,retained-workspace-production-source,nushell_port.py;verify_port.py,36,48,0.75,0.48589782844407914,1.444806158035339
nushell-tura-direct-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,nushell,tura-direct,752,retained-workspace-production-source,nushell_port.py,29,48,0.6041666666666666,-0.18780522628740748,-0.5584345752689339
nushell-tura-direct-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,nushell,tura-direct,769,retained-workspace-production-source,nushell_port.py,32,48,0.6666666666666666,-0.16547993923957183,-0.4920508412442165
